"YEAR","LAT","LON","Mes","ALLSKY_SFC_SW_DWN","PS","RH2M","T2M_MAX","T2M_MIN","WS2M","Month","RAD_ESTIMADA","ET_CALCULADA"
1981,18.0992,-93.1363,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.2650528737154,7.10296530094583
1981,18.0992,-93.1363,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9737562720601,6.82020017824969
1981,18.0992,-93.1363,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.835694124449,6.98906536622111
1981,18.0992,-93.1363,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.4821593158264,6.24619271300227
1981,18.0992,-93.1363,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4700041852109,5.97191274919774
1981,18.0992,-93.1363,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.8815341147552,5.13845867297374
1981,18.0992,-93.1363,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.7276492669142,5.26295556493973
1981,18.122,-93.0457,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.4525058781895,4.91132538977475
1981,18.122,-93.0457,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.052032420498,6.21895919779799
1981,18.122,-93.0457,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.4314184020762,6.92488877938704
1981,18.122,-93.0457,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.696219315968,7.28776567185817
1981,18.122,-93.0457,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.0452788505179,7.34076608851243
1981,18.122,-93.0457,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.2680202263607,7.10358602880731
1981,18.122,-93.0457,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9759354985107,6.8206311254131
1981,18.122,-93.0457,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8364367435105,6.98921811109945
1981,18.122,-93.0457,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.4803912942579,6.24582828260087
1981,18.122,-93.0457,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4658206416273,5.97107960704649
1981,18.122,-93.0457,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.8746739047052,5.13716567920952
1981,18.122,-93.0457,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.7188382692964,5.26123062200077
1981,18.1259,-93.08,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.4510568356499,4.91106782598577
1981,18.1259,-93.08,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.0509158747891,6.21875904206067
1981,18.1259,-93.08,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.4307014801781,6.92474878696203
1981,18.1259,-93.08,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.6961347095361,7.28774869899343
1981,18.1259,-93.08,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.0456809229062,7.34085541289406
1981,18.1259,-93.08,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.2685275123301,7.10369214579864
1981,18.1259,-93.08,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9763080081889,6.82070479007934
1981,18.1259,-93.08,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8365634486545,6.98924417232358
1981,18.1259,-93.08,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.4800885617852,6.24576588239121
1981,18.1259,-93.08,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4651047668228,5.97093704238504
1981,18.1259,-93.08,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.8735002094813,5.1369444643204
1981,18.1259,-93.08,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.7173309128166,5.26093552443871
1981,18.1481,-94.0585,"JAN",NA,101.34,87.98,28.29,12.97,2.62,1,18.4788706934504,5.24030508763818
1981,18.1481,-94.0585,"FEB",NA,101.23,88.66,29.64,16.94,3.35,2,18.933469594641,6.68849852944833
1981,18.1481,-94.0585,"MAR",NA,100.94,85.85,33.14,16.22,2.64,3,24.6606982695362,7.27343062063889
1981,18.1481,-94.0585,"APR",NA,100.91,83.57,34.07,19.88,2.55,4,24.3464277927304,7.85605133876739
1981,18.1481,-94.0585,"MAY",NA,100.58,76.59,38.61,21.36,1.87,5,27.5725437507027,8.09850080864766
1981,18.1481,-94.0585,"JUN",NA,100.56,86.79,33,23.31,2.32,6,20.7065079899576,7.40755863842479
1981,18.1481,-94.0585,"JUL",NA,100.89,88.74,30.95,23.31,2.59,7,18.3077644194205,7.18021476464936
1981,18.1481,-94.0585,"AUG",NA,100.74,87.88,32.21,23.08,2.48,8,19.6811664163316,7.32168128647988
1981,18.1481,-94.0585,"SEP",NA,100.82,88.98,30.33,22.98,2.26,9,16.749542375305,6.41306699526791
1981,18.1481,-94.0585,"OCT",NA,100.86,88.65,30.66,21.73,2.47,10,16.6764728049474,6.41327861847415
1981,18.1481,-94.0585,"NOV",NA,101.1,87.26,28.84,16.83,2.55,11,17.074808323988,5.63875047203376
1981,18.1481,-94.0585,"DEC",NA,101.04,88.63,30,17.15,2.46,12,16.3040741619383,5.50498642996942
1981,18.1527,-93.0958,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.441097436713,4.90929756703472
1981,18.1527,-93.0958,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.0432407775459,6.21738317832704
1981,18.1527,-93.0958,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.4257716347825,6.92378614233679
1981,18.1527,-93.0958,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.6955503146292,7.28763146374906
1981,18.1527,-93.0958,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.0484407944445,7.34146854581676
1981,18.1527,-93.0958,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.2720112056404,7.10442088476468
1981,18.1527,-93.0958,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9788658212185,6.82121060363042
1981,18.1527,-93.0958,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8374315977644,6.98942273672768
1981,18.1527,-93.0958,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.4780058150422,6.24533657980514
1981,18.1527,-93.0958,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4601832996444,5.96995694461137
1981,18.1527,-93.0958,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.8654329350333,5.13542396633573
1981,18.1527,-93.0958,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.7069709931119,5.25890734657305
1981,18.1566,-93.0553,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.439647848314,4.90903990622054
1981,18.1566,-93.0553,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.0421235263624,6.21718289612396
1981,18.1566,-93.0553,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.4250537509699,6.92364596207995
1981,18.1566,-93.0553,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.6954648359836,7.28761431590985
1981,18.1566,-93.0553,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.0488419682414,7.34155767056738
1981,18.1566,-93.0553,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.2725178303993,7.10452686344019
1981,18.1566,-93.0553,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9792377496524,6.82128415335424
1981,18.1566,-93.0553,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8375575628827,6.98944864574034
1981,18.1566,-93.0553,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.477702374972,6.24527403374317
1981,18.1566,-93.0553,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4594668071763,5.96981425694378
1981,18.1566,-93.0553,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.8642586922456,5.13520264824327
1981,18.1566,-93.0553,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.7054631491826,5.25861215358222
1981,18.1671,-93.161,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.4357447658528,4.90834614280095
1981,18.1671,-93.161,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.0391150970976,6.21664359498034
1981,18.1671,-93.161,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.4231203795695,6.92326843511148
1981,18.1671,-93.161,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.6952341504507,7.28756803817112
1981,18.1671,-93.161,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.0499214841328,7.34179749576373
1981,18.1671,-93.161,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.2738814026083,7.10481210330295
1981,18.1671,-93.161,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9802387284082,6.82148209926084
1981,18.1671,-93.161,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8378962324697,6.98951830466447
1981,18.1671,-93.161,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.4768849741807,6.24510554841257
1981,18.1671,-93.161,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4575373990742,5.96943002018736
1981,18.1671,-93.161,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.8610969237708,5.13460672670559
1981,18.1671,-93.161,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.7014032618047,5.2578173430092
1981,18.1677,-93.1287,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.4355217173988,4.90830649648045
1981,18.1677,-93.1287,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.0389431672407,6.2166127742562
1981,18.1677,-93.1287,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.423009874455,6.92324685691866
1981,18.1677,-93.1287,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.6952209441626,7.28756538886259
1981,18.1677,-93.1287,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.049983145762,7.34181119450818
1981,18.1677,-93.1287,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.273959302629,7.10482839887648
1981,18.1677,-93.1287,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9802959110274,6.82149340725846
1981,18.1677,-93.1287,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8379155644354,6.989522280941
1981,18.1677,-93.1287,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.4768382458859,6.24509591662327
1981,18.1677,-93.1287,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4574271300086,5.96940806038111
1981,18.1677,-93.1287,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.8609162360661,5.13457267117759
1981,18.1677,-93.1287,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.7011712546951,5.25777192261041
1981,18.1736,-93.194,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.4333283202605,4.90791662547097
1981,18.1736,-93.194,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.0372524107203,6.21630968355844
1981,18.1736,-93.194,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.4219230868095,6.92303464128069
1981,18.1736,-93.194,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.6950909426493,7.28753930930748
1981,18.1736,-93.194,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.050589341197,7.34194586685566
1981,18.1736,-93.194,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.2747252135949,7.10498861652932
1981,18.1736,-93.194,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9808581136878,6.82160458415873
1981,18.1736,-93.194,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8381055435803,6.9895613566164
1981,18.1736,-93.194,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.476378637678,6.24500118067282
1981,18.1736,-93.194,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4563427186443,5.96919210259346
1981,18.1736,-93.194,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.8591393860053,5.13423777530242
1981,18.1736,-93.194,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.6988897734697,5.25732527342257
1981,18.184,-93.0937,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.4294616070918,4.90722932660471
1981,18.184,-93.0937,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.0342715950105,6.21577533251352
1981,18.184,-93.0937,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.4200067125391,6.92266043332014
1981,18.184,-93.0937,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.6948611700092,7.28749321470384
1981,18.184,-93.0937,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.0516572529077,7.34218311406779
1981,18.184,-93.0937,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.2760748258036,7.10527093615906
1981,18.184,-93.0937,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9818487034725,6.82180047562182
1981,18.184,-93.0937,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8384398981849,6.98963012801757
1981,18.184,-93.0937,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.4755679799832,6.24483408525138
1981,18.184,-93.0937,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4544307767847,5.96881134419519
1981,18.184,-93.0937,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.8560069240127,5.13364737737093
1981,18.184,-93.0937,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.6948678348152,5.25653789213114
1981,18.1879,-93.1274,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.4280114626871,4.90697156696188
1981,18.1879,-93.1274,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.0331536249292,6.21557492143841
1981,18.1879,-93.1274,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.4192878482256,6.92252006160215
1981,18.1879,-93.1274,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.6947748021443,7.28747588847867
1981,18.1879,-93.1274,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.052057510503,7.34227203527513
1981,18.1879,-93.1274,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.2765807763671,7.10537677380253
1981,18.1879,-93.1274,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9822200392561,6.82187390814764
1981,18.1879,-93.1274,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8385651088085,6.98965588184273
1981,18.1879,-93.1274,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.4752638185775,6.24477139050537
1981,18.1879,-93.1274,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4537136548038,5.96866853116171
1981,18.1879,-93.1274,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.8548321233656,5.13342595413465
1981,18.1879,-93.1274,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.6933594944684,5.25624260195587
1981,18.2042,-93.1658,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.4219498533748,4.90589413064159
1981,18.2042,-93.1658,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.0284801141095,6.21473713217765
1981,18.2042,-93.1658,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.4162820418906,6.92193312163127
1981,18.2042,-93.1658,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.6944126295512,7.28740323316982
1981,18.2042,-93.1658,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.0537291463087,7.34264340580198
1981,18.2042,-93.1658,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.2786944809474,7.1058189306611
1981,18.2042,-93.1658,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9837712330802,6.82218066037992
1981,18.2042,-93.1658,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8390874074483,6.98976331032973
1981,18.2042,-93.1658,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.4739916071375,6.24450915811295
1981,18.2042,-93.1658,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4507156038949,5.96807147688609
1981,18.2042,-93.1658,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.8499213071483,5.13250037682727
1981,18.2042,-93.1658,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.6870547363607,5.25500830948962
1981,18.2147,-93.0724,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.418044495479,4.90519996276901
1981,18.2147,-93.0724,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.0254687421497,6.21419730351664
1981,18.2147,-93.0724,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.4143446563874,6.92155481083408
1981,18.2147,-93.0724,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.6941783033069,7.28735622506933
1981,18.2147,-93.0724,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.0548049108332,7.34288239759485
1981,18.2147,-93.0724,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.280055292625,7.10610359306004
1981,18.2147,-93.0724,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9847697852121,6.82237812641592
1981,18.2147,-93.0724,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8394229878421,6.98983233385617
1981,18.2147,-93.0724,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.4731712531156,6.24434006405278
1981,18.2147,-93.0724,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.448783618784,5.96768672692488
1981,18.2147,-93.0724,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.846757255413,5.13190402494684
1981,18.2147,-93.0724,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.6829928175986,5.25421310122931
1981,18.2232,-93.1088,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.4148826479644,4.90463795205933
1981,18.2232,-93.1088,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.0230304896346,6.21376021417397
1981,18.2232,-93.1088,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.4127756482868,6.92124843262263
1981,18.2232,-93.1088,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.6939880224478,7.28731805289713
1981,18.2232,-93.1088,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.0556751617123,7.34307573248655
1981,18.2232,-93.1088,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.2811564560368,7.10633394074414
1981,18.2232,-93.1088,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9855777448536,6.82253790233805
1981,18.2232,-93.1088,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8396941490532,6.98988810738577
1981,18.2232,-93.1088,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.4725066799205,6.24420308004728
1981,18.2232,-93.1088,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4472192146184,5.96737517978168
1981,18.2232,-93.1088,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.8441955115506,5.131421194419
1981,18.2232,-93.1088,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.6797042697874,5.25356929702318
1981,18.2453,-93.0718,"JAN",NA,101.12,88.37,29.09,12.13,2.08,1,19.406660306991,4.90317645093874
1981,18.2453,-93.0718,"FEB",NA,100.98,88.85,30.78,15.09,2.64,2,21.0166890436453,6.21262342524752
1981,18.2453,-93.0718,"MAR",NA,100.72,86.04,34.51,15.08,2.05,3,26.4086935123655,6.92045131914567
1981,18.2453,-93.0718,"APR",NA,100.68,83.5,33.73,19.13,2.11,4,24.6934908293168,7.28721831116854
1981,18.2453,-93.0718,"MAY",NA,100.36,76.64,38.33,20.48,1.37,5,28.0579352759049,7.34357783934235
1981,18.2453,-93.0718,"JUN",NA,100.35,87.47,33.66,22.45,1.94,6,22.2840176130926,7.10693245400256
1981,18.2453,-93.0718,"JUL",NA,100.67,89.31,30.6,22.39,2.33,7,18.9876767980646,6.82295299505447
1981,18.2453,-93.0718,"AUG",NA,100.52,88.38,33.05,21.81,2.02,8,21.8403970782481,6.99003268869257
1981,18.2453,-93.0718,"SEP",NA,100.59,90.16,31.77,21.83,1.83,9,19.4707767920066,6.24384650987977
1981,18.2453,-93.0718,"OCT",NA,100.63,89.65,30.77,20.98,2.07,10,17.4431500211998,5.96656481017732
1981,18.2453,-93.0718,"NOV",NA,100.88,88.4,29.32,16.17,1.96,11,17.837533434341,5.13016554419459
1981,18.2453,-93.0718,"DEC",NA,100.82,88.81,32.74,15.82,1.88,12,18.6711526732883,5.2518951374515
1981,18.2734,-93.0546,"JAN",NA,101.66,83.16,26.4,17.53,4,1,14.0270257565558,6.32481615725484
1981,18.2734,-93.0546,"FEB",NA,101.54,85.63,28.07,18.97,4.78,2,15.9995138638,7.62631140155906
1981,18.2734,-93.0546,"MAR",NA,101.25,84.18,30.69,20.07,3.77,3,19.5203372201092,7.97103041994706
1981,18.2734,-93.0546,"APR",NA,101.23,81.87,31.39,22.99,3.94,4,18.729858448179,8.7529601660928
1981,18.2734,-93.0546,"MAY",NA,100.9,78.3,34.77,24.26,2.83,5,21.5318999655817,8.54668635650049
1981,18.2734,-93.0546,"JUN",NA,100.89,84.91,31.12,25.3,4,6,16.0591663731028,8.80266857814272
1981,18.2734,-93.0546,"JUL",NA,101.22,85.63,29.46,25.28,4.43,7,13.5503138814445,8.66931623332317
1981,18.2734,-93.0546,"AUG",NA,101.07,83.79,30.86,25.54,3.84,8,15.0262591975568,8.51628644326199
1981,18.2734,-93.0546,"SEP",NA,101.13,84.01,30.27,25.54,3.5,9,13.4298604521483,7.82251993266416
1981,18.2734,-93.0546,"OCT",NA,101.17,84,29.86,24.79,3.93,10,12.5489855897556,7.92151598273544
1981,18.2734,-93.0546,"NOV",NA,101.41,80.64,27.87,21.46,3.98,11,12.4478564399407,7.10802416561668
1981,18.2734,-93.0546,"DEC",NA,101.36,84.49,29.09,20.63,3.94,12,13.1948080633892,7.0164284546237
1981,18.2766,-93.0917,"JAN",NA,101.66,83.16,26.4,17.53,4,1,14.0261643302527,6.32468029543576
1981,18.2766,-93.0917,"FEB",NA,101.54,85.63,28.07,18.97,4.78,2,15.9988139931196,7.62620228596016
1981,18.2766,-93.0917,"MAR",NA,101.25,84.18,30.69,20.07,3.77,3,19.5198994566844,7.97095394649941
1981,18.2766,-93.0917,"APR",NA,101.23,81.87,31.39,22.99,3.94,4,18.729803121045,8.75295020946136
1981,18.2766,-93.0917,"MAY",NA,100.9,78.3,34.77,24.26,2.83,5,21.5321503281316,8.54673696125435
1981,18.2766,-93.0917,"JUN",NA,100.89,84.91,31.12,25.3,4,6,16.0594643634931,8.80272326591986
1981,18.2766,-93.0917,"JUL",NA,101.22,85.63,29.46,25.28,4.43,7,13.5505302987345,8.66935418552234
1981,18.2766,-93.0917,"AUG",NA,101.07,83.79,30.86,25.54,3.84,8,15.0263286662503,8.51629930359187
1981,18.2766,-93.0917,"SEP",NA,101.13,84.01,30.27,25.54,3.5,9,13.4296871329929,7.82248737556609
1981,18.2766,-93.0917,"OCT",NA,101.17,84,29.86,24.79,3.93,10,12.5485610937732,7.92143929948268
1981,18.2766,-93.0917,"NOV",NA,101.41,80.64,27.87,21.46,3.98,11,12.4471825310483,7.10791008577785
1981,18.2766,-93.0917,"DEC",NA,101.36,84.49,29.09,20.63,3.94,12,13.1939321215045,7.01627905120666
1981,18.3079,-93.0814,"JAN",NA,101.66,83.16,26.4,17.53,4,1,14.0177367319729,6.32335111750313
1981,18.3079,-93.0814,"FEB",NA,101.54,85.63,28.07,18.97,4.78,2,15.9919659660278,7.62513462217837
1981,18.3079,-93.0814,"MAR",NA,101.25,84.18,30.69,20.07,3.77,3,19.5156143795388,7.97020538094041
1981,18.3079,-93.0814,"APR",NA,101.23,81.87,31.39,22.99,3.94,4,18.7292589697386,8.7528522843817
1981,18.3079,-93.0814,"MAY",NA,100.9,78.3,34.77,24.26,2.83,5,21.5345960766747,8.54723131036154
1981,18.3079,-93.0814,"JUN",NA,100.89,84.91,31.12,25.3,4,6,16.0623769326057,8.80325778627928
1981,18.3079,-93.0814,"JUL",NA,101.22,85.63,29.46,25.28,4.43,7,13.5526452593957,8.66972507736854
1981,18.3079,-93.0814,"AUG",NA,101.07,83.79,30.86,25.54,3.84,8,15.0270058609479,8.51642466865591
1981,18.3079,-93.0814,"SEP",NA,101.13,84.01,30.27,25.54,3.5,9,13.4279896551549,7.82216851322024
1981,18.3079,-93.0814,"OCT",NA,101.17,84,29.86,24.79,3.93,10,12.5444069913501,7.92068887992788
1981,18.3079,-93.0814,"NOV",NA,101.41,80.64,27.87,21.46,3.98,11,12.4405891416571,7.1067939515235
1981,18.3079,-93.0814,"DEC",NA,101.36,84.49,29.09,20.63,3.94,12,13.185362768888,7.01481743533343
1981,18.3288,-93.0436,"JAN",NA,101.66,83.16,26.4,17.53,4,1,14.0121075685318,6.32246330111978
1981,18.3288,-93.0436,"FEB",NA,101.54,85.63,28.07,18.97,4.78,2,15.9873908805707,7.62442132870339
1981,18.3288,-93.0436,"MAR",NA,101.25,84.18,30.69,20.07,3.77,3,19.5127498617497,7.96970497469634
1981,18.3288,-93.0436,"APR",NA,101.23,81.87,31.39,22.99,3.94,4,18.7288926092649,8.75278635441304
1981,18.3288,-93.0436,"MAY",NA,100.9,78.3,34.77,24.26,2.83,5,21.5362260380359,8.54756076775645
1981,18.3288,-93.0436,"JUN",NA,100.89,84.91,31.12,25.3,4,6,16.0643195754635,8.80361430388227
1981,18.3288,-93.0436,"JUL",NA,101.22,85.63,29.46,25.28,4.43,7,13.5540555951988,8.66997240208685
1981,18.3288,-93.0436,"AUG",NA,101.07,83.79,30.86,25.54,3.84,8,15.0274557256335,8.51650794945436
1981,18.3288,-93.0436,"SEP",NA,101.13,84.01,30.27,25.54,3.5,9,13.4268539731578,7.82195518128884
1981,18.3288,-93.0436,"OCT",NA,101.17,84,29.86,24.79,3.93,10,12.5416311444773,7.92018743591848
1981,18.3288,-93.0436,"NOV",NA,101.41,80.64,27.87,21.46,3.98,11,12.4361847920273,7.10604837967901
1981,18.3288,-93.0436,"DEC",NA,101.36,84.49,29.09,20.63,3.94,12,13.1796391801661,7.01384120194661
1981,18.3535,-93.0807,"JAN",NA,101.66,83.16,26.4,17.53,4,1,14.0054530747974,6.32141377242478
1981,18.3535,-93.0807,"FEB",NA,101.54,85.63,28.07,18.97,4.78,2,15.9819814422126,7.62357795274454
1981,18.3535,-93.0807,"MAR",NA,101.25,84.18,30.69,20.07,3.77,3,19.5093611820744,7.96911300194784
1981,18.3535,-93.0807,"APR",NA,101.23,81.87,31.39,22.99,3.94,4,18.7284565268697,8.75270787733727
1981,18.3535,-93.0807,"MAY",NA,100.9,78.3,34.77,24.26,2.83,5,21.538149111787,8.54794947075482
1981,18.3535,-93.0807,"JUN",NA,100.89,84.91,31.12,25.3,4,6,16.066613183941,8.80403523137974
1981,18.3535,-93.0807,"JUL",NA,101.22,85.63,29.46,25.28,4.43,7,13.5557204040139,8.67026435267786
1981,18.3535,-93.0807,"AUG",NA,101.07,83.79,30.86,25.54,3.84,8,15.0279849891141,8.51660592888388
1981,18.3535,-93.0807,"SEP",NA,101.13,84.01,30.27,25.54,3.5,9,13.4255095094251,7.82170263079888
1981,18.3535,-93.0807,"OCT",NA,101.17,84,29.86,24.79,3.93,10,12.5383485120176,7.9195944434166
1981,18.3535,-93.0807,"NOV",NA,101.41,80.64,27.87,21.46,3.98,11,12.4309778614514,7.10516694628703
